,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
2434,-0.0748670063433165,0.6176319430583634,-0.0926322515428738,0.5368949976775135,0.1424285029540457,0.3428461473637296,0.0453186047898247,0.7624455509927612
2435,-0.0748670063433165,0.6176319430583634,-0.0926322515428738,0.5368949976775135,0.1418383537782765,0.3448430235305489,0.0468835680008896,0.7545045414271879
2436,-0.0761467235929205,0.6116397082179057,-0.0947327687246721,0.5277154097278570,0.1385353194078011,0.3561575456845797,0.0468835680008896,0.7545045414271879
2437,-0.0761467235929205,0.6116397082179057,-0.0947327687246721,0.5277154097278570,0.1385353194078011,0.3561575456845797,0.0468835680008896,0.7545045414271879
2438,-0.0749833340990096,0.6170861693756509,-0.0947327687246721,0.5277154097278570,0.1414843114003158,0.3460445824220379,0.0468835680008896,0.7545045414271879
2439,-0.0756231730489722,0.6140880722331680,-0.0976515410225495,0.5150955973225836,0.1414843114003158,0.3460445824220379,0.0484487607237015,0.7465885292518459
2440,-0.0752741623572951,0.6157226294511344,-0.0978267196228149,0.5143432552966161,0.1414843114003158,0.3460445824220379,0.0484487607237015,0.7465885292518459
2441,-0.0725990153931051,0.6283150114306115,-0.0978267196228149,0.5143432552966161,0.1414843114003158,0.3460445824220379,0.0484487607237015,0.7465885292518459
2442,-0.0725990153931051,0.6283150114306115,-0.0939741534453275,0.5310213211295991,0.1443766968892942,0.3363072575735883,0.0484487607237015,0.7465885292518459
2443,-0.0769030369045954,0.6081105775731779,-0.0939741534453275,0.5310213211295991,0.1443766968892942,0.3363072575735883,0.0452026905068949,0.7630347474292926
2444,-0.0769030369045954,0.6081105775731779,-0.0939741534453275,0.5310213211295991,0.1433729468212455,0.3396660333399902,0.0483907864399832,0.7468812602931447
2445,-0.0746925185007960,0.6184509860871991,-0.0913490044661251,0.5425426688437220,0.1433729468212455,0.3396660333399902,0.0483907864399832,0.7468812602931447
2446,-0.0746925185007960,0.6184509860871991,-0.0928072632594635,0.5361270798358243,0.1433729468212455,0.3396660333399902,0.0494923538580511,0.7413254480979574
2447,-0.0750414987362602,0.6168133591263942,-0.0879673249977288,0.5575676964021450,0.1433729468212455,0.3396660333399902,0.0494923538580511,0.7413254480979574
2448,-0.0750414987362602,0.6168133591263942,-0.0879673249977288,0.5575676964021450,0.1433729468212455,0.3396660333399902,0.0504200825652420,0.7366569414712439
2449,-0.0742272397517739,0.6206373390528490,-0.0879673249977288,0.5575676964021450,0.1421924314809565,0.3436440392962403,0.0487386370314650,0.7451254046931931
2450,-0.0742272397517739,0.6206373390528490,-0.0857528342762206,0.5675165676817191,0.1421924314809565,0.3436440392962403,0.0513478979982617,0.7319978080008288
2451,-0.0742272397517739,0.6206373390528490,-0.0857528342762206,0.5675165676817191,0.1408353251415227,0.3482541237096346,0.0513478979982617,0.7319978080008288
2452,-0.0805112929733073,0.5914014997639302,-0.0894829975391822,0.5508081909220142,0.1408353251415227,0.3482541237096346,0.0513478979982617,0.7319978080008288
2453,-0.0839468982385008,0.5756930742288193,-0.0894829975391822,0.5508081909220142,0.1454398061268275,0.3327734963076351,0.0511739259244305,0.7328706744672873
2454,-0.0809770248401483,0.5892604270068986,-0.0894829975391822,0.5508081909220142,0.1454398061268275,0.3327734963076351,0.0511739259244305,0.7328706744672873
2455,-0.0809770248401483,0.5892604270068986,-0.0870930823155888,0.5614850710245571,0.1424875232852250,0.3426468532861761,0.0532617981123411,0.7224186039481089
2456,-0.0809770248401483,0.5892604270068986,-0.0870930823155888,0.5614850710245571,0.1417793442647176,0.3450431045792396,0.0532617981123411,0.7224186039481089
2457,-0.0809770248401483,0.5892604270068986,-0.0866851479188641,0.5633175695156591,0.1417793442647176,0.3450431045792396,0.0532617981123411,0.7224186039481089
2458,-0.0808023712931530,0.5900629243777138,-0.0866851479188641,0.5633175695156591,0.1417793442647176,0.3450431045792396,0.0532617981123411,0.7224186039481089
